"OrganizationIdentifier.x","ActivityIdentifier","ActivityStartDate","ActivityStartTime.Time","MonitoringLocationIdentifier","CharacteristicName","ResultMeasureValue.x","ResultMeasure.MeasureUnitCode.x","MeasureQualifierCode.x","ResultDetectionConditionText","ResultValueTypeName","ResultLaboratoryCommentText","DetectionQuantitationLimitTypeName","DetectionQuantitationLimitMeasure.MeasureValue","DetectionQuantitationLimitMeasure.MeasureUnitCode","ResultMeasureValue.y","ResultMeasure.MeasureUnitCode.y","MeasureQualifierCode.y","ResultSampleFractionText","strd","detect","quant","qual","set_det_limit","set_half_det_limit","set_0","half_crit","set_det_limit_excur","set_half_det_limit_excur","set_0_excur","half_crit_excur"
"USGS-OR","nwisor.01.01101301",2011-02-01,"11:51:00","USGS-14206241","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",33,"mg/l CaCO3",NA,"Dissolved",0.775733788080823,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01101277",2011-05-02,"12:13:00","USGS-14206440","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",32,"mg/l CaCO3",NA,"Dissolved",0.745933969272114,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01101290",2011-08-01,"10:42:00","USGS-14206440","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",38,"mg/l CaCO3",NA,"Dissolved",0.928344098925167,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01101333",2011-03-01,"10:02:00","USGS-14204800","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",25,"mg/l CaCO3",NA,"Dissolved",0.544781177051544,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01101342",2011-06-06,"09:59:00","USGS-14204800","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",34,"mg/l CaCO3",NA,"Dissolved",0.805781188062158,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01101360",2011-02-01,"10:04:00","USGS-14204660","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",34,"mg/l CaCO3",NA,"Dissolved",0.805781188062158,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01001718",2010-06-01,"10:08:00","USGS-14204660","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",36,"mg/l CaCO3",NA,"Dissolved",0.866597728064584,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01001727",2010-01-04,"09:54:00","USGS-14203500","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",22,"mg/l CaCO3",NA,"Dissolved",0.462965400386606,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01001733",2010-04-05,"09:05:00","USGS-14203500","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",26,"mg/l CaCO3",NA,"Dissolved",0.572671453038902,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01001738",2010-05-03,"09:05:00","USGS-14203500","Lead","0.034","ug/l","","","Estimated","below the reporting level but at or above the detection level","Lower Reporting Limit",0.02,"ug/l",33,"mg/l CaCO3",NA,"Dissolved",0.775733788080823,"","Est","Est","0.034","0.034","0.034","0.034",0,0,0,0
"USGS-OR","nwisor.01.01001746",2010-06-01,"09:49:00","USGS-14203500","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",32,"mg/l CaCO3",NA,"Dissolved",0.745933969272114,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01001789",2010-04-05,"08:36:00","USGS-452637123142501","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",22,"mg/l CaCO3",NA,"Dissolved",0.462965400386606,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01001795",2010-06-01,"09:11:00","USGS-452637123142501","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",28,"mg/l CaCO3",NA,"Dissolved",0.629327393963731,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01001815",2010-02-02,"09:40:00","USGS-14203000","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",24,"mg/l CaCO3",NA,"Dissolved",0.517193875414567,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01001819",2010-04-06,"09:32:00","USGS-14203000","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",26,"mg/l CaCO3",NA,"Dissolved",0.572671453038902,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01001825",2010-06-02,"09:43:00","USGS-14203000","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",26,"mg/l CaCO3",NA,"Dissolved",0.572671453038902,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01001834",2010-08-03,"09:19:00","USGS-14203000","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",28,"mg/l CaCO3",NA,"Dissolved",0.629327393963731,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01001871",2010-01-05,"09:05:00","USGS-453026123063401","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",25,"mg/l CaCO3",NA,"Dissolved",0.544781177051544,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01101361",2011-04-05,"09:07:00","USGS-14204660","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",28,"mg/l CaCO3",NA,"Dissolved",0.629327393963731,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01101299",2011-01-04,"10:40:00","USGS-14206241","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",26,"mg/l CaCO3",NA,"Dissolved",0.572671453038902,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01101367",2011-01-04,"09:05:00","USGS-14203500","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",25,"mg/l CaCO3",NA,"Dissolved",0.544781177051544,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01101312",2011-06-06,"11:30:00","USGS-14206241","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",36,"mg/l CaCO3",NA,"Dissolved",0.866597728064584,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01101320",2011-08-01,"11:20:00","USGS-14206241","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",39,"mg/l CaCO3",NA,"Dissolved",0.959554634581002,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01101401",2011-03-01,"08:59:00","USGS-452637123142501","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",22,"mg/l CaCO3",NA,"Dissolved",0.462965400386606,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01101346",2011-07-05,"09:50:00","USGS-14204800","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",33,"mg/l CaCO3",NA,"Dissolved",0.775733788080823,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01101350",2011-08-01,"09:56:00","USGS-14204800","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",30,"mg/l CaCO3",NA,"Dissolved",0.687099796481718,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01101355",2011-09-06,"09:53:00","USGS-14204800","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",28,"mg/l CaCO3",NA,"Dissolved",0.629327393963731,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01101364",2011-07-05,"09:32:00","USGS-14204660","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",33,"mg/l CaCO3",NA,"Dissolved",0.775733788080823,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01101380",2011-06-06,"09:22:00","USGS-14203500","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",29,"mg/l CaCO3",NA,"Dissolved",0.658077608589536,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01101427",2011-01-06,"09:30:00","USGS-14203000","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",24,"mg/l CaCO3",NA,"Dissolved",0.517193875414567,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01101448",2011-08-02,"09:23:00","USGS-14203000","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",26,"mg/l CaCO3",NA,"Dissolved",0.572671453038902,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01101393",2011-09-06,"09:12:00","USGS-14203500","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",27,"mg/l CaCO3",NA,"Dissolved",0.600856182807355,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01001873",2010-02-02,"08:59:00","USGS-453026123063401","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",31,"mg/l CaCO3",NA,"Dissolved",0.716387334235309,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01001875",2010-03-02,"08:44:00","USGS-453026123063401","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",30,"mg/l CaCO3",NA,"Dissolved",0.687099796481718,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01001892",2010-08-03,"08:44:00","USGS-453026123063401","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",52,"mg/l CaCO3",NA,"Dissolved",1.3839382702139,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01001925",2010-07-07,"09:45:00","USGS-453229123101101","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",44,"mg/l CaCO3",NA,"Dissolved",1.11881870831861,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01001929",2010-08-03,"10:03:00","USGS-453229123101101","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",49,"mg/l CaCO3",NA,"Dissolved",1.28311054016575,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01001934",2010-09-08,"09:45:00","USGS-453229123101101","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",51,"mg/l CaCO3",NA,"Dissolved",1.35014774939498,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01001941",2010-06-02,"08:24:00","USGS-14206670","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",37,"mg/l CaCO3",NA,"Dissolved",0.897357005013293,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01001950",2010-08-03,"08:24:00","USGS-14206670","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",46,"mg/l CaCO3",NA,"Dissolved",1.18395496299884,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01001957",2010-01-05,"08:35:00","USGS-14206200","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",21,"mg/l CaCO3",NA,"Dissolved",0.436344619224488,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01001963",2010-04-06,"08:20:00","USGS-14206200","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",22,"mg/l CaCO3",NA,"Dissolved",0.462965400386606,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01001974",2010-07-07,"08:14:00","USGS-14206200","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",42,"mg/l CaCO3",NA,"Dissolved",1.05448597855228,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01001986",2010-01-05,"10:58:00","USGS-14205850","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",17,"mg/l CaCO3",NA,"Dissolved",0.333430972847978,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01001990",2010-03-02,"10:31:00","USGS-14205850","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",22,"mg/l CaCO3",NA,"Dissolved",0.462965400386606,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01101399",2011-02-01,"08:49:00","USGS-452637123142501","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",26,"mg/l CaCO3",NA,"Dissolved",0.572671453038902,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01101414",2011-07-05,"08:50:00","USGS-452637123142501","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",26,"mg/l CaCO3",NA,"Dissolved",0.572671453038902,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01101423",2011-09-06,"08:41:00","USGS-452637123142501","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",27,"mg/l CaCO3",NA,"Dissolved",0.600856182807355,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01101431",2011-03-02,"10:09:00","USGS-14203000","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",30,"mg/l CaCO3",NA,"Dissolved",0.687099796481718,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01101435",2011-05-03,"09:23:00","USGS-14203000","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",25,"mg/l CaCO3",NA,"Dissolved",0.544781177051544,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01101500",2011-06-07,"08:41:00","USGS-453026123063401","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",44,"mg/l CaCO3",NA,"Dissolved",1.11881870831861,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01101440",2011-06-07,"09:19:00","USGS-14203000","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",25,"mg/l CaCO3",NA,"Dissolved",0.544781177051544,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01101546",2011-07-06,"09:40:00","USGS-453229123101101","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",46,"mg/l CaCO3",NA,"Dissolved",1.18395496299884,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01101550",2011-08-02,"10:06:00","USGS-453229123101101","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",48,"mg/l CaCO3",NA,"Dissolved",1.24986917631083,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01101555",2011-09-07,"09:42:00","USGS-453229123101101","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",51,"mg/l CaCO3",NA,"Dissolved",1.35014774939498,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01101487",2011-01-06,"08:50:00","USGS-453026123063401","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",32,"mg/l CaCO3",NA,"Dissolved",0.745933969272114,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01101495",2011-05-03,"08:44:00","USGS-453026123063401","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",33,"mg/l CaCO3",NA,"Dissolved",0.775733788080823,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01101513",2011-09-07,"08:23:00","USGS-453026123063401","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",53,"mg/l CaCO3",NA,"Dissolved",1.41790666725155,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01101574",2011-09-07,"08:20:00","USGS-14206670","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",60,"mg/l CaCO3",NA,"Dissolved",1.66046988855691,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01002002",2010-07-07,"10:22:00","USGS-14205850","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",33,"mg/l CaCO3",NA,"Dissolved",0.775733788080823,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01002006",2010-08-03,"10:46:00","USGS-14205850","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",37,"mg/l CaCO3",NA,"Dissolved",0.897357005013293,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01002019",2010-04-06,"10:56:00","USGS-453158123001701","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",27,"mg/l CaCO3",NA,"Dissolved",0.600856182807355,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01002068",2010-09-08,"11:00:00","USGS-453030122560101","Lead","0.035","ug/l","","","Estimated","below the reporting level but at or above the detection level","Lower Reporting Limit",0.02,"ug/l",65,"mg/l CaCO3",NA,"Dissolved",1.83858268438507,"","Est","Est","0.035","0.035","0.035","0.035",0,0,0,0
"USGS-OR","nwisor.01.01002089",2010-01-11,"09:18:00","USGS-453115122542701","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",63,"mg/l CaCO3",NA,"Dissolved",1.76687156737283,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01002090",2010-02-08,"09:02:00","USGS-453115122542701","Lead","0.029","ug/l","","","Estimated","below the reporting level but at or above the detection level","Lower Reporting Limit",0.02,"ug/l",77,"mg/l CaCO3",NA,"Dissolved",2.28111487112695,"","Est","Est","0.029","0.029","0.029","0.029",0,0,0,0
"USGS-OR","nwisor.01.01002112",2010-04-12,"11:36:00","USGS-453004122510301","Lead","0.035","ug/l","","","Estimated","below the reporting level but at or above the detection level","Lower Reporting Limit",0.02,"ug/l",56,"mg/l CaCO3",NA,"Dissolved",1.52085503892094,"","Est","Est","0.035","0.035","0.035","0.035",0,0,0,0
"USGS-OR","nwisor.01.01002122",2010-09-01,"10:53:00","USGS-453004122510301","Lead","0.024","ug/l","","","Estimated","below the reporting level but at or above the detection level","Lower Reporting Limit",0.02,"ug/l",100,"mg/l CaCO3",NA,"Dissolved",3.18159182918921,"","Est","Est","0.024","0.024","0.024","0.024",0,0,0,0
"USGS-OR","nwisor.01.01002178",2010-01-05,"09:06:00","USGS-14206750","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",22,"mg/l CaCO3",NA,"Dissolved",0.462965400386606,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01002184",2010-04-06,"09:04:00","USGS-14206750","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",23,"mg/l CaCO3",NA,"Dissolved",0.489918678878916,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01002190",2010-06-02,"08:44:00","USGS-14206750","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",38,"mg/l CaCO3",NA,"Dissolved",0.928344098925167,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.01002199",2010-08-03,"08:47:00","USGS-14206750","Lead","0.079","ug/l","","","Estimated","below the reporting level but at or above the detection level","Lower Reporting Limit",0.02,"ug/l",62,"mg/l CaCO3",NA,"Dissolved",1.73124719747016,"","Est","Est","0.079","0.079","0.079","0.079",0,0,0,0
"USGS-OR","nwisor.01.01002207",2010-01-05,"09:34:00","USGS-452109122531101","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",13,"mg/l CaCO3",NA,"Dissolved",0.236970535596937,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.00802108",2008-04-08,"10:11:00","USGS-453229123101101","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",32,"mg/l CaCO3",NA,"Dissolved",0.745933969272114,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.00802145",2008-08-06,"10:35:00","USGS-453158123001701","Lead","0.062","ug/l","","","Estimated","below the reporting level but at or above the detection level","Lower Reporting Limit",0.02,"ug/l",61,"mg/l CaCO3",NA,"Dissolved",1.69577935071652,"","Est","Est","0.062","0.062","0.062","0.062",0,0,0,0
"USGS-OR","nwisor.01.00802201",2008-03-04,"11:47:00","USGS-453030122560101","Lead","","","","Not Detected","Actual","","Lower Reporting Limit",0.02,"ug/l",87,"mg/l CaCO3",NA,"Dissolved",2.66472545899176,"Non Detect","","<","0.02","0.01","0","0.01",0,0,0,0
"USGS-OR","nwisor.01.00802209",2008-06-03,"10:59:00","USGS-453030122560101","Lead","0.045","ug/l","","","Estimated","below the reporting level but at or above the detection level","Lower Reporting Limit",0.02,"ug/l",56,"mg/l CaCO3",NA,"Dissolved",1.52085503892094,"","Est","Est","0.045","0.045","0.045","0.045",0,0,0,0
"USGS-OR","nwisor.01.00802214",2008-07-08,"11:03:00","USGS-453030122560101","Lead","0.041","ug/l","","","Estimated","below the reporting level but at or above the detection level","Lower Reporting Limit",0.02,"ug/l",119,"mg/l CaCO3",NA,"Dissolved",3.97023071147005,"","Est","Est","0.041","0.041","0.041","0.041",0,0,0,0
